<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SBER,60,20170828,160000,180.9600000,181.8400000,180.5000000,180.9000000,4006510
SBER,60,20170828,170000,180.9000000,181.6800000,180.6800000,181.4400000,2560430
SBER,60,20170828,180000,181.4000000,181.8500000,181.3000000,181.8500000,3950640
SBER,60,20170829,100000,181.9000000,182.0000000,180.0200000,180.4200000,8215120
SBER,60,20170829,110000,180.4100000,180.7300000,179.7200000,179.9200000,5427540
SBER,60,20170829,120000,179.9100000,180.1900000,179.5800000,179.6400000,5909090
SBER,60,20170829,130000,179.6400000,180.0000000,179.5100000,179.9300000,2549860
SBER,60,20170829,140000,179.9500000,180.0000000,179.8800000,179.9100000,2556510
SBER,60,20170829,150000,179.9100000,180.3200000,179.8500000,179.8900000,4965970
SBER,60,20170829,160000,179.8900000,180.1700000,179.6000000,180.1200000,4749190
SBER,60,20170829,170000,180.1100000,181.4500000,179.7300000,181.4100000,7356290
SBER,60,20170829,180000,181.3700000,181.9000000,181.1100000,181.8900000,4003740
SBER,60,20170830,100000,182.5000000,184.3300000,182.5000000,184.1000000,10142620
SBER,60,20170830,110000,184.1000000,184.4800000,183.5400000,183.9600000,4393630
SBER,60,20170830,120000,183.9500000,184.0200000,182.0200000,182.1300000,7164110
SBER,60,20170830,130000,182.1600000,182.2000000,180.8500000,182.1200000,5448530
SBER,60,20170830,140000,182.1000000,182.7400000,181.6500000,182.4300000,2950400
SBER,60,20170830,150000,182.4800000,182.8300000,181.6400000,182.0600000,2574100
SBER,60,20170830,160000,182.1100000,183.6500000,181.7600000,183.2400000,5051410
SBER,60,20170830,170000,183.2100000,183.8000000,182.7000000,183.0000000,6361810
SBER,60,20170830,180000,183.0000000,183.5000000,182.8700000,183.5000000,4254000
SBER,60,20170831,100000,182.9500000,183.6100000,181.7100000,183.4200000,10531860
SBER,60,20170831,110000,183.4300000,185.8500000,183.0700000,185.3500000,12050540
SBER,60,20170831,120000,185.3500000,185.6500000,184.6200000,185.1000000,4953830
SBER,60,20170831,130000,185.1100000,185.4900000,184.5700000,185.2800000,2549560
SBER,60,20170831,140000,185.2800000,185.4900000,184.9000000,185.3200000,2469920
SBER,60,20170831,150000,185.3400000,186.3300000,185.2200000,185.8700000,9462600
SBER,60,20170831,160000,185.8800000,186.3000000,185.8100000,186.2900000,3535510
SBER,60,20170831,170000,186.2900000,186.3000000,183.7100000,184.3800000,11405740
SBER,60,20170831,180000,184.3800000,184.9600000,183.5000000,183.5100000,7230420
SBER,60,20170901,100000,183.8500000,185.3300000,183.6500000,184.5000000,9950790
SBER,60,20170901,110000,184.5000000,184.8700000,183.7300000,184.4100000,3974320
SBER,60,20170901,120000,184.4200000,184.7500000,183.7700000,184.1700000,2025280
SBER,60,20170901,130000,184.1700000,184.4000000,183.8700000,184.1600000,1627230
SBER,60,20170901,140000,184.1400000,184.9900000,183.0500000,183.4100000,4433690
SBER,60,20170901,150000,183.4100000,183.8000000,182.0200000,182.9100000,4905240
SBER,60,20170901,160000,182.9100000,183.9000000,182.7000000,183.3800000,2930480
SBER,60,20170901,170000,183.3800000,183.8400000,183.0000000,183.5200000,1863430
SBER,60,20170901,180000,183.5200000,183.8700000,183.3700000,183.6600000,2623080
SBER,60,20170904,100000,181.8200000,182.7000000,180.9300000,182.1500000,5972620
SBER,60,20170904,110000,182.1500000,183.2000000,182.0000000,182.7300000,3081370
SBER,60,20170904,120000,182.6600000,183.4800000,182.3100000,182.4200000,1870660
SBER,60,20170904,130000,182.4000000,183.1200000,182.3000000,182.9900000,926980
SBER,60,20170904,140000,182.9900000,183.2400000,182.5900000,182.6700000,943720
SBER,60,20170904,150000,182.6700000,183.1800000,182.4000000,183.1000000,1480330
SBER,60,20170904,160000,183.1000000,184.3900000,183.1000000,184.1700000,4756520
SBER,60,20170904,170000,184.2000000,185.2700000,184.0000000,184.1700000,3341070
SBER,60,20170904,180000,184.1700000,184.7800000,183.8000000,184.1000000,3194700
SBER,60,20170905,100000,184.3900000,185.1500000,183.3300000,184.0500000,4683700
SBER,60,20170905,110000,184.0500000,185.0900000,183.7700000,184.7600000,3613770
SBER,60,20170905,120000,184.7900000,185.5900000,184.4500000,184.5900000,4475970
SBER,60,20170905,130000,184.5900000,185.0000000,183.8600000,183.9500000,2639970
SBER,60,20170905,140000,183.9500000,184.1300000,183.4000000,183.9100000,2998350
SBER,60,20170905,150000,183.8800000,184.1500000,183.4000000,183.7600000,2842100
SBER,60,20170905,160000,183.6900000,184.9700000,183.6500000,184.0900000,4671370
SBER,60,20170905,170000,184.0900000,184.2700000,183.4100000,183.8500000,4488710
SBER,60,20170905,180000,183.8600000,184.4800000,183.7700000,184.1400000,3912030
SBER,60,20170906,100000,183.2500000,183.7300000,181.4700000,182.1300000,11241820
SBER,60,20170906,110000,182.1700000,182.6500000,181.9500000,182.1800000,2737000
SBER,60,20170906,120000,182.1200000,182.2200000,181.5400000,181.9000000,3955230
SBER,60,20170906,130000,181.9000000,182.1600000,181.6400000,181.7500000,1326770
SBER,60,20170906,140000,181.7500000,182.0000000,181.7200000,181.8100000,730790
SBER,60,20170906,150000,181.8400000,182.3000000,181.8000000,182.1000000,2300680
SBER,60,20170906,160000,182.1200000,182.7200000,182.1200000,182.6100000,3408050
SBER,60,20170906,170000,182.6400000,183.0300000,182.4000000,182.9500000,4238340
SBER,60,20170906,180000,182.9500000,183.4800000,182.9000000,183.1200000,3519150
SBER,60,20170907,100000,183.4700000,184.9200000,183.3200000,184.8400000,7833940
SBER,60,20170907,110000,184.8200000,185.0000000,184.1100000,184.3000000,5739220
SBER,60,20170907,120000,184.3000000,184.8500000,184.2800000,184.6400000,1627160
SBER,60,20170907,130000,184.6500000,185.2500000,184.3300000,185.2200000,3738320
SBER,60,20170907,140000,185.2200000,185.2500000,184.6700000,185.1600000,3419870
SBER,60,20170907,150000,185.1600000,185.1800000,184.5700000,184.8700000,2618380
SBER,60,20170907,160000,184.8900000,184.9700000,184.4000000,184.6800000,2660930
SBER,60,20170907,170000,184.6600000,184.7300000,183.5100000,183.6800000,9256610
SBER,60,20170907,180000,183.6700000,184.5800000,183.6100000,184.0000000,8730420
SBER,60,20170908,100000,184.1000000,185.0000000,183.7700000,184.6500000,8102850
SBER,60,20170908,110000,184.6500000,184.8300000,184.0500000,184.2600000,6445990
SBER,60,20170908,120000,184.2900000,184.5800000,184.1100000,184.2600000,2764260
SBER,60,20170908,130000,184.2900000,184.7100000,183.8900000,184.3800000,3318890
SBER,60,20170908,140000,184.3800000,184.7700000,184.3000000,184.6500000,2994940
SBER,60,20170908,150000,184.6400000,185.1400000,184.4300000,184.9800000,3666050
SBER,60,20170908,160000,184.9800000,187.4300000,184.9600000,186.9500000,20380650
SBER,60,20170908,170000,186.9400000,187.0400000,185.2500000,185.7300000,9619850
SBER,60,20170908,180000,185.7400000,186.1900000,185.4900000,185.8900000,3376900
SBER,60,20170911,100000,186.7000000,188.5000000,186.5100000,187.6700000,12458540
SBER,60,20170911,110000,187.7100000,189.7400000,187.3900000,189.3200000,10105420
SBER,60,20170911,120000,189.2900000,189.8800000,189.0000000,189.5400000,4239950
SBER,60,20170911,130000,189.5300000,190.1400000,189.4000000,189.7800000,3573160
SBER,60,20170911,140000,189.7800000,191.1200000,189.5000000,190.9000000,5084590
SBER,60,20170911,150000,190.9000000,191.2500000,190.6900000,191.1100000,4450830
SBER,60,20170911,160000,191.1300000,191.3000000,189.6500000,190.5900000,11051220
SBER,60,20170911,170000,190.6500000,190.6700000,189.7400000,190.1500000,4971840
SBER,60,20170911,180000,190.1500000,190.5000000,189.5100000,190.5000000,5590060
SBER,60,20170912,100000,191.0300000,192.3100000,189.6000000,190.3300000,11621230
SBER,60,20170912,110000,190.3300000,190.3500000,189.5000000,190.0400000,5188900
SBER,60,20170912,120000,190.0400000,190.4400000,189.5500000,189.7300000,3217800
SBER,60,20170912,130000,189.7300000,189.9500000,188.1400000,188.4500000,12104150
SBER,60,20170912,140000,188.5300000,189.1300000,188.2500000,188.3900000,3792020
SBER,60,20170912,150000,188.3900000,188.7700000,188.2600000,188.5800000,3555600
SBER,60,20170912,160000,188.5800000,189.4200000,188.1800000,189.3100000,4754630
SBER,60,20170912,170000,189.3300000,189.5000000,188.9000000,189.0500000,2490760
SBER,60,20170912,180000,189.0600000,189.4900000,188.8700000,189.3200000,3735250
SBER,60,20170913,100000,189.3000000,190.2900000,188.4000000,190.0200000,8836860
SBER,60,20170913,110000,190.0500000,190.7600000,189.6200000,190.4500000,8437860
SBER,60,20170913,120000,190.4600000,190.9500000,189.9100000,190.0100000,3761270
SBER,60,20170913,130000,189.9900000,190.0100000,189.0000000,189.0300000,4712080
SBER,60,20170913,140000,189.0200000,189.4200000,189.0000000,189.1400000,2129000
SBER,60,20170913,150000,189.1700000,189.8000000,188.7700000,189.6100000,8386020
SBER,60,20170913,160000,189.6300000,189.8300000,189.2800000,189.4200000,3234550
SBER,60,20170913,170000,189.4200000,189.6200000,188.9000000,189.3600000,3541320
SBER,60,20170913,180000,189.3500000,189.9000000,189.0500000,189.1000000,4709750
SBER,60,20170914,100000,189.0000000,189.3900000,187.3100000,187.3100000,7477710
SBER,60,20170914,110000,187.3400000,187.5600000,186.6500000,186.9400000,6597740
SBER,60,20170914,120000,186.9400000,186.9700000,186.1400000,186.5500000,4325390
SBER,60,20170914,130000,186.5300000,186.8100000,186.3200000,186.4400000,2581430
SBER,60,20170914,140000,186.4300000,187.6900000,186.0000000,187.6800000,4081880
SBER,60,20170914,150000,187.7000000,187.9600000,186.9100000,187.5100000,3306530
SBER,60,20170914,160000,187.5200000,187.8000000,187.0200000,187.1800000,1305540
SBER,60,20170914,170000,187.2200000,188.6000000,187.2100000,188.5000000,4408800
SBER,60,20170914,180000,188.5200000,189.3600000,188.2000000,188.6400000,3924620
SBER,60,20170915,100000,188.6800000,188.8400000,187.2500000,187.8600000,5056630
SBER,60,20170915,110000,187.8600000,187.9200000,186.7200000,187.7300000,4796960
SBER,60,20170915,120000,187.7200000,188.2000000,187.2000000,187.9100000,3549350
SBER,60,20170915,130000,187.9600000,188.1600000,187.3500000,187.6300000,3242680
SBER,60,20170915,140000,187.6700000,188.1800000,187.2600000,188.0000000,1597570
SBER,60,20170915,150000,188.0000000,188.4100000,187.9200000,188.1300000,1572090
SBER,60,20170915,160000,188.1500000,189.3000000,187.8900000,188.9400000,10493400
SBER,60,20170915,170000,188.9600000,189.1000000,187.2100000,187.9100000,6676600
SBER,60,20170915,180000,187.9200000,188.7700000,187.8100000,188.7500000,7774390
SBER,60,20170918,100000,189.5800000,190.3700000,188.7700000,188.8400000,8525300
SBER,60,20170918,110000,188.8200000,189.1000000,188.3500000,188.9500000,2809870
SBER,60,20170918,120000,188.9500000,189.0400000,188.0700000,188.4300000,2639180
SBER,60,20170918,130000,188.4300000,188.6500000,187.7500000,187.8500000,2403180
SBER,60,20170918,140000,187.8800000,188.2900000,187.6200000,187.9700000,2165080
SBER,60,20170918,150000,187.9800000,188.1200000,187.5000000,187.6000000,2649880
SBER,60,20170918,160000,187.5400000,188.7000000,187.3100000,188.2600000,3319910
SBER,60,20170918,170000,188.2700000,188.3500000,187.6400000,187.6900000,2768350
SBER,60,20170918,180000,187.6800000,188.0400000,187.5000000,188.0400000,2196140
SBER,60,20170919,100000,187.6500000,187.7200000,185.6000000,185.9000000,11884950
SBER,60,20170919,110000,185.8700000,186.3200000,185.4500000,186.0200000,4955210
SBER,60,20170919,120000,186.0200000,186.2000000,185.7800000,186.0400000,1107350
SBER,60,20170919,130000,186.0200000,186.2500000,185.5600000,185.6900000,2591390
SBER,60,20170919,140000,185.6900000,186.2000000,185.6000000,186.0000000,1804670
SBER,60,20170919,150000,186.0100000,186.2300000,185.6600000,185.7100000,1817000
SBER,60,20170919,160000,185.7600000,185.7600000,184.7000000,184.9200000,5748350
SBER,60,20170919,170000,184.9500000,185.1900000,184.6300000,184.9300000,7125320
SBER,60,20170919,180000,184.9400000,184.9700000,184.5500000,184.8500000,4327720
SBER,60,20170920,100000,184.5300000,184.8500000,182.6500000,183.6100000,13341520
SBER,60,20170920,110000,183.6100000,183.9400000,183.4900000,183.7200000,3232130
SBER,60,20170920,120000,183.7300000,184.1000000,183.3000000,184.0900000,3074510
SBER,60,20170920,130000,184.0900000,184.6000000,184.0100000,184.2800000,3312570
SBER,60,20170920,140000,184.2800000,184.6900000,184.0000000,184.4300000,2726420
SBER,60,20170920,150000,184.4400000,185.0000000,184.0000000,184.4700000,4277720
SBER,60,20170920,160000,184.4700000,184.7500000,183.5000000,184.6800000,5479880
SBER,60,20170920,170000,184.6600000,185.5000000,184.3900000,185.2500000,6797200
SBER,60,20170920,180000,185.2500000,186.4700000,185.2400000,186.4700000,7729450
SBER,60,20170921,100000,186.3500000,186.4000000,183.8000000,184.2400000,7693900
SBER,60,20170921,110000,184.2700000,184.9900000,184.2400000,184.9300000,3175240
SBER,60,20170921,120000,184.9300000,185.8500000,184.7000000,185.6500000,3662360
SBER,60,20170921,130000,185.6600000,185.9000000,185.4600000,185.7800000,1700770
SBER,60,20170921,140000,185.7800000,185.7800000,185.0300000,185.2000000,2831360
SBER,60,20170921,150000,185.2000000,186.1500000,185.2000000,186.1100000,4765310
SBER,60,20170921,160000,186.1100000,187.3100000,186.0400000,187.2900000,7201810
SBER,60,20170921,170000,187.2900000,188.3400000,187.1700000,188.1100000,5372930
SBER,60,20170921,180000,188.1100000,188.3700000,187.3800000,187.3800000,5164540
SBER,60,20170922,100000,187.3600000,188.3900000,186.7700000,187.9800000,7682470
SBER,60,20170922,110000,188.0300000,188.2900000,187.2700000,187.7100000,3332260
SBER,60,20170922,120000,187.7300000,188.7700000,187.6100000,188.1600000,6039690
SBER,60,20170922,130000,188.1500000,188.5000000,187.8200000,187.9600000,2409220
SBER,60,20170922,140000,187.9200000,188.2500000,187.4100000,187.8100000,1804290
SBER,60,20170922,150000,187.7500000,188.6000000,187.7400000,188.4900000,3947650
SBER,60,20170922,160000,188.4500000,188.5000000,187.9000000,188.3200000,4081280
SBER,60,20170922,170000,188.2900000,188.3800000,187.5500000,187.7300000,3038290
SBER,60,20170922,180000,187.8000000,188.0000000,187.3000000,187.5500000,4928710
SBER,60,20170925,100000,187.3300000,188.9600000,186.3700000,188.9300000,8864050
SBER,60,20170925,110000,188.9400000,189.4000000,188.5500000,189.2000000,8618140
SBER,60,20170925,120000,189.2000000,189.7900000,188.9100000,189.7200000,7876560
SBER,60,20170925,130000,189.6900000,189.7500000,189.4000000,189.6200000,5330310
SBER,60,20170925,140000,189.6400000,190.1700000,189.4900000,189.5000000,5686620
SBER,60,20170925,150000,189.5600000,189.6800000,188.9500000,189.3200000,2824700
SBER,60,20170925,160000,189.3100000,189.7400000,189.2500000,189.5800000,3135950
SBER,60,20170925,170000,189.5700000,190.6500000,189.3800000,190.5000000,9201970
SBER,60,20170925,180000,190.4600000,191.3800000,189.9500000,191.2000000,12582950
SBER,60,20170926,100000,191.5800000,194.8900000,191.5400000,194.2500000,21014710
SBER,60,20170926,110000,194.2600000,194.8300000,193.7500000,194.4500000,10914870
SBER,60,20170926,120000,194.4500000,194.6400000,194.0700000,194.2800000,4737200
SBER,60,20170926,130000,194.3300000,194.5400000,193.8300000,194.5100000,4262510
SBER,60,20170926,140000,194.5400000,194.5400000,193.8500000,194.1200000,7426950
SBER,60,20170926,150000,194.1200000,194.2900000,193.8500000,194.1600000,4267140
SBER,60,20170926,160000,194.1600000,195.0000000,194.0000000,194.2100000,12128950
SBER,60,20170926,170000,194.2300000,194.8300000,193.1900000,193.3100000,9396660
SBER,60,20170926,180000,193.3100000,193.4800000,192.3600000,192.5400000,7873490
SBER,60,20170927,100000,192.9400000,194.2900000,191.2000000,191.4000000,16392780
SBER,60,20170927,110000,191.4000000,193.1500000,191.2000000,192.1000000,7605780
SBER,60,20170927,120000,192.1100000,192.9800000,191.8800000,192.9300000,2786230
SBER,60,20170927,130000,192.9100000,193.5000000,192.7500000,192.9800000,4641300
SBER,60,20170927,140000,192.9400000,193.7900000,192.9100000,192.9800000,4663130
SBER,60,20170927,150000,192.9500000,193.7300000,192.6900000,193.4500000,4240140
SBER,60,20170927,160000,193.5000000,193.7700000,193.2000000,193.3400000,5719620
SBER,60,20170927,170000,193.3400000,193.4500000,192.5200000,192.7300000,5529150
SBER,60,20170927,180000,192.7800000,193.7900000,192.7300000,193.7000000,3391570
SBER,60,20170928,100000,193.6300000,193.6600000,191.8000000,192.3500000,8717380
SBER,60,20170928,110000,192.3500000,193.7300000,191.7000000,193.6100000,6015700
SBER,60,20170928,120000,193.5900000,193.8900000,193.2000000,193.6000000,3528160
SBER,60,20170928,130000,193.6200000,194.3000000,193.4100000,193.6000000,4134010
SBER,60,20170928,140000,193.6000000,193.6500000,193.1100000,193.2600000,1681880
SBER,60,20170928,150000,193.2600000,193.5100000,193.0500000,193.4100000,2367390
SBER,60,20170928,160000,193.4700000,193.4700000,192.8000000,193.2200000,4073890
SBER,60,20170928,170000,193.2000000,193.2700000,192.0000000,192.4400000,4222320
SBER,60,20170928,180000,192.4300000,192.4700000,191.5300000,191.9600000,4321200
SBER,60,20170929,100000,191.9600000,192.3500000,190.8000000,192.1900000,4948890
SBER,60,20170929,110000,192.1900000,192.7300000,191.7000000,192.7000000,2706490
SBER,60,20170929,120000,192.7100000,192.9400000,192.2800000,192.3100000,3225240
SBER,60,20170929,130000,192.2900000,192.6500000,192.1700000,192.5200000,1238400
SBER,60,20170929,140000,192.5000000,192.6500000,191.5100000,191.8500000,2816760
SBER,60,20170929,150000,191.8900000,192.1700000,191.6100000,192.0100000,1511290
SBER,60,20170929,160000,192.0200000,192.4700000,191.5700000,192.3800000,3151060
SBER,60,20170929,170000,192.3700000,192.8800000,192.2000000,192.4700000,3915700
SBER,60,20170929,180000,192.4700000,192.8400000,192.2600000,192.3300000,2750430
SBER,60,20171002,100000,192.7100000,193.9800000,192.3300000,193.7100000,6510600
SBER,60,20171002,110000,193.7100000,194.1000000,193.5300000,193.8800000,2699700
SBER,60,20171002,120000,193.8800000,194.0000000,193.3300000,193.6000000,1968900
SBER,60,20171002,130000,193.5700000,193.7900000,193.1500000,193.3400000,1581220
SBER,60,20171002,140000,193.3200000,193.5000000,192.6000000,192.7500000,3268320
SBER,60,20171002,150000,192.7700000,192.7700000,191.6200000,192.0600000,4861230
SBER,60,20171002,160000,192.0500000,192.7200000,191.1000000,192.5500000,7063190
SBER,60,20171002,170000,192.5700000,193.1900000,192.3600000,192.7000000,2817600
SBER,60,20171002,180000,192.6600000,193.1000000,192.6400000,193.0000000,5159700
SBER,60,20171003,100000,193.2500000,193.8700000,193.0700000,193.3300000,4476210
SBER,60,20171003,110000,193.3400000,193.8000000,193.1200000,193.5800000,3608030
SBER,60,20171003,120000,193.5900000,193.6600000,193.2000000,193.4000000,1569590
SBER,60,20171003,130000,193.4400000,193.5000000,192.5000000,192.8000000,2391810
SBER,60,20171003,140000,192.7900000,193.2900000,192.4000000,192.9200000,2293670
SBER,60,20171003,150000,192.9100000,193.2000000,192.5000000,192.6600000,1984080
SBER,60,20171003,160000,192.6600000,193.5800000,192.5100000,193.5100000,4533170
SBER,60,20171003,170000,193.5700000,193.6700000,192.9000000,193.0900000,3693540
SBER,60,20171003,180000,193.0600000,193.0800000,192.1300000,192.5000000,4071370
SBER,60,20171004,100000,192.4900000,192.5900000,191.8100000,192.0900000,3054310
SBER,60,20171004,110000,192.0700000,192.1700000,191.2200000,191.8300000,4888430
SBER,60,20171004,120000,191.7900000,192.0900000,191.4000000,191.8800000,1488720
SBER,60,20171004,130000,191.8800000,192.0600000,191.6100000,191.8800000,2070030
SBER,60,20171004,140000,191.8800000,191.8900000,191.3100000,191.3500000,2685770
SBER,60,20171004,150000,191.3600000,192.1800000,191.3600000,192.1100000,2311090
SBER,60,20171004,160000,192.1200000,192.5300000,191.7500000,192.0800000,4525600
SBER,60,20171004,170000,192.0800000,192.2200000,191.7600000,191.7700000,1875360
SBER,60,20171004,180000,191.8500000,192.0300000,191.5200000,192.0300000,3622350
SBER,60,20171005,100000,192.1800000,192.4800000,190.2000000,190.5300000,7942190
SBER,60,20171005,110000,190.5500000,191.0000000,190.1400000,190.9500000,4212390
SBER,60,20171005,120000,190.9500000,191.2900000,190.2500000,190.4000000,3610310
SBER,60,20171005,130000,190.3700000,190.6500000,189.0600000,189.7200000,5914360
SBER,60,20171005,140000,189.7200000,190.1700000,189.4200000,190.0100000,2883700
SBER,60,20171005,150000,190.0100000,191.3900000,189.9100000,191.1200000,4401330
SBER,60,20171005,160000,191.1300000,191.8800000,190.8800000,191.5500000,5474940
SBER,60,20171005,170000,191.6000000,193.2500000,191.5200000,193.0400000,8851870
SBER,60,20171005,180000,193.0500000,193.9300000,192.8400000,193.7400000,6169890
SBER,60,20171006,100000,194.3000000,195.9800000,194.3000000,195.9200000,13904310
SBER,60,20171006,110000,195.9200000,196.4200000,195.2900000,196.0000000,7552660
SBER,60,20171006,120000,196.0000000,196.1000000,195.0500000,195.3500000,3873120
SBER,60,20171006,130000,195.3900000,195.9500000,195.3500000,195.4900000,1757120
SBER,60,20171006,140000,195.5100000,195.9900000,195.4600000,195.5200000,2404280
SBER,60,20171006,150000,195.5200000,195.7500000,195.2000000,195.3900000,3963220
SBER,60,20171006,160000,195.3500000,195.9300000,194.8500000,194.9400000,7065740
SBER,60,20171006,170000,194.9300000,195.0000000,193.9100000,194.1000000,7537400
SBER,60,20171006,180000,194.0700000,194.2900000,193.6700000,194.1600000,4237680
SBER,60,20171009,100000,194.2200000,194.9000000,193.5000000,193.6000000,7240540
SBER,60,20171009,110000,193.6000000,194.0000000,192.8500000,193.3000000,4632550
SBER,60,20171009,120000,193.2900000,193.4000000,192.5800000,193.1500000,2211880
SBER,60,20171009,130000,193.2000000,193.7500000,193.1000000,193.3500000,2300150
SBER,60,20171009,140000,193.3500000,193.4200000,192.9300000,193.1600000,1046920
SBER,60,20171009,150000,193.1600000,193.6000000,192.7000000,192.9100000,1895240
SBER,60,20171009,160000,192.9600000,193.3500000,192.7100000,193.1700000,2241370
SBER,60,20171009,170000,193.1600000,194.3500000,193.0500000,194.2300000,3791260
SBER,60,20171009,180000,194.2300000,194.3600000,193.8500000,194.0000000,2365540
SBER,60,20171010,100000,194.3000000,194.4100000,193.1600000,193.3000000,3597450
SBER,60,20171010,110000,193.3000000,193.4600000,192.9500000,193.1900000,1775260
SBER,60,20171010,120000,193.2200000,193.8500000,193.0800000,193.5600000,1219580
SBER,60,20171010,130000,193.5800000,193.6100000,193.2500000,193.3800000,800000
SBER,60,20171010,140000,193.3800000,193.7400000,193.1100000,193.2500000,857760
SBER,60,20171010,150000,193.2500000,194.0500000,193.2100000,193.8900000,1069310
SBER,60,20171010,160000,193.8700000,194.4500000,193.8400000,194.1600000,3761320
SBER,60,20171010,170000,194.1600000,194.2900000,193.0500000,193.6700000,2807210
SBER,60,20171010,180000,193.6400000,193.7700000,193.2100000,193.2100000,1928890
SBER,60,20171011,100000,193.9400000,195.7200000,193.5600000,194.9200000,14507710
SBER,60,20171011,110000,194.9800000,196.1500000,194.8200000,196.1000000,7340100
SBER,60,20171011,120000,196.1000000,196.1500000,194.9500000,195.2500000,4211470
SBER,60,20171011,130000,195.2500000,195.3800000,194.9500000,195.2100000,2148210
SBER,60,20171011,140000,195.2300000,195.8600000,194.9500000,195.7000000,7796170
SBER,60,20171011,150000,195.7000000,195.8900000,195.4100000,195.7800000,2412980
SBER,60,20171011,160000,195.7800000,195.9100000,195.5200000,195.7000000,4106370
SBER,60,20171011,170000,195.7000000,196.7500000,195.3100000,196.7300000,7562670
SBER,60,20171011,180000,196.7300000,196.7500000,195.5500000,195.8300000,7852090
SBER,60,20171012,100000,195.8300000,196.7500000,195.3500000,196.3600000,10587130
SBER,60,20171012,110000,196.3400000,196.3700000,195.5500000,195.9000000,3255080
SBER,60,20171012,120000,195.9200000,196.5000000,195.7000000,196.3400000,1677650
SBER,60,20171012,130000,196.3300000,196.6100000,195.9000000,196.0300000,2401070
SBER,60,20171012,140000,196.0300000,196.2400000,195.6500000,195.6600000,1750650
SBER,60,20171012,150000,195.6600000,196.1600000,195.5000000,196.0200000,2436470
SBER,60,20171012,160000,196.0200000,196.0600000,195.1100000,195.2900000,4379940
SBER,60,20171012,170000,195.2900000,195.5900000,194.9500000,195.4500000,4910500
SBER,60,20171012,180000,195.4900000,195.8200000,195.3800000,195.5100000,3517530
SBER,60,20171013,100000,195.6300000,196.1100000,195.2000000,195.4500000,3624690
SBER,60,20171013,110000,195.4500000,196.5300000,195.4400000,196.3600000,4191980
SBER,60,20171013,120000,196.3600000,197.2900000,196.2000000,197.0000000,5750340
SBER,60,20171013,130000,196.9900000,197.1500000,196.7100000,197.0600000,2165160
SBER,60,20171013,140000,197.0000000,197.1600000,196.7500000,197.1000000,2110490
SBER,60,20171013,150000,197.1000000,197.2200000,196.5800000,196.9500000,2933990
SBER,60,20171013,160000,196.9600000,197.1000000,196.2600000,196.4200000,3258700
SBER,60,20171013,170000,196.4500000,196.7400000,195.9800000,196.2200000,3723100
SBER,60,20171013,180000,196.2500000,196.6100000,196.1600000,196.4800000,2561520
SBER,60,20171016,100000,197.5300000,198.5200000,197.3500000,197.7700000,6580240
SBER,60,20171016,110000,197.7800000,198.0800000,197.1000000,197.2600000,3335030
SBER,60,20171016,120000,197.2300000,197.8000000,196.7000000,197.5100000,2724770
SBER,60,20171016,130000,197.5100000,197.9000000,197.3600000,197.8000000,1551200
SBER,60,20171016,140000,197.8000000,198.3500000,197.7200000,197.8500000,2740530
SBER,60,20171016,150000,197.9000000,198.0600000,197.5700000,197.7500000,1565550
SBER,60,20171016,160000,197.7400000,198.0000000,197.5500000,197.7000000,2069030
SBER,60,20171016,170000,197.6500000,197.8700000,197.2600000,197.6300000,2817170
SBER,60,20171016,180000,197.6500000,197.9600000,197.1100000,197.7000000,3509910
SBER,60,20171017,100000,197.3900000,197.8800000,196.7200000,196.8900000,4219120
SBER,60,20171017,110000,196.8200000,197.2000000,196.5500000,196.9600000,2027910
SBER,60,20171017,120000,196.9500000,197.2600000,196.5000000,196.6200000,2614430
SBER,60,20171017,130000,196.6200000,197.0000000,196.3200000,196.9400000,1843840
SBER,60,20171017,140000,196.9400000,197.9600000,196.8600000,197.7400000,2986430
SBER,60,20171017,150000,197.7700000,198.0000000,197.5100000,197.5100000,2216060
SBER,60,20171017,160000,197.5200000,197.6400000,196.8000000,196.9400000,3011430
SBER,60,20171017,170000,196.9000000,197.2100000,196.0700000,196.4000000,4384410
SBER,60,20171017,180000,196.4500000,197.2100000,196.3400000,197.2000000,2899040
SBER,60,20171018,100000,197.5000000,197.8900000,196.8200000,196.8800000,4367650
SBER,60,20171018,110000,196.8400000,196.8800000,195.7000000,195.8300000,5240780
SBER,60,20171018,120000,195.8400000,196.0800000,195.2000000,195.6700000,4961840
SBER,60,20171018,130000,195.6700000,195.6900000,194.0700000,194.4500000,7996130
SBER,60,20171018,140000,194.4900000,196.2400000,194.0100000,195.7800000,5385100
SBER,60,20171018,150000,195.7800000,196.2200000,195.3300000,196.1000000,3259680
SBER,60,20171018,160000,196.1000000,196.1400000,195.2000000,195.8000000,2875410
SBER,60,20171018,170000,195.8000000,196.4000000,195.5900000,196.1600000,4348170
SBER,60,20171018,180000,196.1700000,196.2100000,195.2000000,195.3100000,5094230
SBER,60,20171019,100000,195.2600000,195.6900000,193.6600000,193.7400000,7341710
SBER,60,20171019,110000,193.7100000,194.3800000,193.4500000,193.9600000,5838140
SBER,60,20171019,120000,193.9600000,193.9600000,192.7000000,193.2800000,6589600
SBER,60,20171019,130000,193.2900000,193.9200000,193.0000000,193.5800000,2120340
